id,author,is_organization,downloads,likes,created_at,last_modified,pipeline_tag,tags,trust_claim,trust_evidence,bias_claim,bias_evidence,interp_claim,interp_evidence,clinical_use_disclaimer,interpretability_method_named,trust_gap,bias_gap,interp_gap,gap_score,any_claim,any_gap,log_downloads,log_likes
thelamapi/next-ocr-GGUF,thelamapi,True,395,1,2026-03-11 17:00:25+00:00,2026-03-11 17:34:47+00:00,image-text-to-text,"['transformers', 'gguf', 'text-generation-inference', 'unsloth', 'qwen3_vl', 'trl', 'sft', 'chemistry', 'code', 'climate', 'art', 'biology', 'finance', 'legal', 'music', 'medical', 'agent', 'image-text-to-text', 'en', 'ab', 'aa', 'ae', 'af', 'ak', 'am', 'an', 'ar', 'as', 'av', 'ay', 'az', 'ba', 'be', 'bg', 'bh', 'bi', 'bm', 'bn', 'bo', 'br', 'bs', 'ca', 'ce', 'ch', 'co', 'cr', 'cs', 'cu', 'cv', 'cy', 'da', 'de', 'dv', 'dz', 'ee', 'el', 'eo', 'es', 'et', 'eu', 'fa', 'ff', 'fi', 'fj', 'fo', 'fr', 'fy', 'ga', 'gd', 'gl', 'gn', 'gv', 'ha', 'he', 'hi', 'ho', 'gu', 'hr', 'ht', 'hu', 'hz', 'hy', 'id', 'ia', 'ig', 'ie', 'ik', 'ii', 'is', 'io', 'iu', 'it', 'jv', 'ja', 'kg', 'ka', 'kj', 'ki', 'kl', 'kk', 'kn', 'km', 'kr', 'ko', 'ku', 'ks', 'kw', 'kv', 'la', 'ky', 'lg', 'lb', 'ln', 'li', 'lt', 'lo', 'lv', 'lu', 'mg', 'mi', 'mh', 'ml', 'mk', 'mr', 'mn', 'mt', 'ms', 'na', 'my', 'nd', 'nb', 'ng', 'nl', 'ne', 'no', 'nn', 'nv', 'nr', 'oc', 'oj', 'om', 'ny', 'os', 'or', 'pa', 'pi', 'pl', 'ps', 'pt', 'rm', 'rn', 'qu', 'ro', 'ru', 'sn', 'rw', 'so', 'sa', 'sc', 'sd', 'base_model:thelamapi/next-ocr', 'base_model:quantized:thelamapi/next-ocr', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,5.981414211254481,0.6931471805599453
mradermacher/Apollo2-1.5B-GGUF,mradermacher,False,86,0,2025-02-11 13:33:38+00:00,2025-02-11 14:41:36+00:00,,"['transformers', 'gguf', 'biology', 'medical', 'ar', 'en', 'zh', 'ko', 'ja', 'mn', 'th', 'vi', 'lo', 'mg', 'de', 'pt', 'es', 'fr', 'ru', 'it', 'hr', 'gl', 'cs', 'co', 'la', 'uk', 'bs', 'bg', 'eo', 'sq', 'da', 'sa', 'gn', 'sr', 'sk', 'gd', 'lb', 'hi', 'ku', 'mt', 'he', 'ln', 'bm', 'sw', 'ig', 'rw', 'ha', 'dataset:FreedomIntelligence/ApolloMoEDataset', 'base_model:FreedomIntelligence/Apollo2-1.5B', 'base_model:quantized:FreedomIntelligence/Apollo2-1.5B', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.465908118654584,0.0
XformAI-india/Qwen3-0.6B-medicaldataset-gguf,XformAI-india,True,8,1,2025-05-09 16:04:14+00:00,2025-05-16 08:46:11+00:00,,"['gguf', 'quantized', 'medical', 'base_model:Qwen/Qwen3-0.6B', 'base_model:quantized:Qwen/Qwen3-0.6B', 'license:mit', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,2.1972245773362196,0.6931471805599453
afscomercial/dermatologic,afscomercial,False,15,0,2024-11-21 06:12:42+00:00,2024-11-23 15:34:52+00:00,image-classification,"['pytorch', 'resnet', 'image-classification', 'resnet50', 'medical', 'acne-detection', 'license:mit', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,2.772588722239781,0.0
OpenMed/OpenMed-NER-ProteinDetect-PubMed-109M-mlx,OpenMed,True,12,0,2026-06-08 07:27:28+00:00,2026-06-23 08:25:54+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-ProteinDetect-PubMed-109M', 'base_model:finetune:OpenMed/OpenMed-NER-ProteinDetect-PubMed-109M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.5649493574615367,0.0
OpenMed/OpenMed-NER-PathologyDetect-ElectraMed-109M-mlx,OpenMed,True,8,0,2026-06-03 22:17:32+00:00,2026-06-23 08:25:43+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-PathologyDetect-ElectraMed-109M', 'base_model:finetune:OpenMed/OpenMed-NER-PathologyDetect-ElectraMed-109M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.1972245773362196,0.0
mradermacher/BioMistral-7B-TIES-GGUF,mradermacher,False,114,0,2025-03-31 18:42:12+00:00,2025-07-11 07:23:36+00:00,,"['transformers', 'gguf', 'mergekit', 'merge', 'ties', 'medical', 'biology', 'fr', 'en', 'pl', 'es', 'it', 'ro', 'de', 'nl', 'dataset:pubmed', 'base_model:BioMistral/BioMistral-7B-TIES', 'base_model:quantized:BioMistral/BioMistral-7B-TIES', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,4.74493212836325,0.0
sindhoorar/brain-tumor,sindhoorar,False,0,0,2023-07-23 15:17:06+00:00,2023-07-23 15:20:44+00:00,,"['medical', 'deep learning', 'neuroscience', 'en', 'license:cc-by-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
smilelab/BrainSegFounder,smilelab,True,0,3,2026-01-12 17:50:12+00:00,2026-01-12 18:49:28+00:00,image-segmentation,"['medical', 'mri', 'brain-segmentation', 'self-supervised-learning', 'swin-transformer', 'monai', 'uk-biobank', 'brats', 'atlas', 'image-segmentation', 'license:other', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,1.3862943611198906
Mihara-bot/metaclip-b16-400m-biomedica_DOT_30,Mihara-bot,False,0,0,2026-02-24 08:38:12+00:00,2026-02-24 15:24:03+00:00,,"['medical', 'biology', 'en', 'arxiv:2511.18519', 'base_model:facebook/metaclip-b16-400m', 'base_model:finetune:facebook/metaclip-b16-400m', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,0.0,0.0
Ahmed-Selem/Shifaa-Breast-Cancer-UNet-Segmentation,Ahmed-Selem,False,0,1,2025-11-26 13:57:15+00:00,2025-12-01 19:39:20+00:00,image-segmentation,"['medical', 'biology', 'image-segmentation', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.6931471805599453
azminetoushikwasi/NeuralCGMM,azminetoushikwasi,False,0,0,2024-06-09 11:21:19+00:00,2024-06-09 11:22:43+00:00,,"['medical', 'en', 'arxiv:2402.13852', 'license:mit', 'region:us']",yes,partial,no,no,no,no,no,,False,False,False,0,True,False,0.0,0.0
Locutusque/Hyperion-3.0-Yi-34B,Locutusque,False,53,7,2024-03-16 22:50:51+00:00,2024-03-19 03:17:25+00:00,text-generation,"['transformers', 'safetensors', 'llama', 'text-generation', 'code', 'chemistry', 'medical', 'en', 'dataset:Locutusque/hyperion-v3.0', 'license:other', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.9889840465642745,2.0794415416798357
BSC-NLP4BIA/location-sub-classifier,BSC-NLP4BIA,True,9,0,2024-11-29 08:30:54+00:00,2025-07-18 11:25:12+00:00,text-classification,"['sentence-transformers', 'pytorch', 'roberta', 'setfit', 'text-classification', 'biomedical', 'clinical', 'EHR', 'spanish', 'location', 'birth place', 'residence', 'movement', 'medical care', 'es', 'base_model:BSC-NLP4BIA/SapBERT-from-roberta-base-biomedical-clinical-es', 'base_model:finetune:BSC-NLP4BIA/SapBERT-from-roberta-base-biomedical-clinical-es', 'license:apache-2.0', 'model-index', 'text-embeddings-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.302585092994046,0.0
Ventali/llama31-8b-ade-sft-v2,Ventali,False,3,0,2026-04-21 22:02:19+00:00,2026-04-21 22:02:36+00:00,text-generation,"['peft', 'safetensors', 'medical', 'biomedical', 'adverse-drug-events', 'ade', 'pharmacovigilance', 'distillation', 'lora', 'llama-3.1', 'text-generation', 'conversational', 'en', 'dataset:ade-benchmark-corpus/ade_corpus_v2', 'base_model:meta-llama/Llama-3.1-8B-Instruct', 'base_model:adapter:meta-llama/Llama-3.1-8B-Instruct', 'license:llama3.1', 'model-index', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.3862943611198906,0.0
wangtuo1/myModel,wangtuo1,False,0,0,2024-12-13 01:15:01+00:00,2024-12-13 01:45:54+00:00,text-classification,"['allennlp', 'chemistry', 'biology', 'art', 'medical', 'text-generation-inference', 'text-classification', 'dataset:microsoft/orca-agentinstruct-1M-v1', 'base_model:Qwen/QwQ-32B-Preview', 'base_model:finetune:Qwen/QwQ-32B-Preview', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/MediPhi-i1-GGUF,mradermacher,False,152,0,2025-07-12 11:24:06+00:00,2025-07-12 12:07:21+00:00,,"['transformers', 'gguf', 'merge', 'mergekit', 'medical', 'clinical', 'en', 'dataset:ncbi/pubmed', 'dataset:epfl-llm/guidelines', 'dataset:starmpcc/Asclepius-Synthetic-Clinical-Notes', 'dataset:akemiH/NoteChat', 'dataset:zhengyun21/PMC-Patients', 'dataset:jpcorb20/medical_wikipedia', 'base_model:microsoft/MediPhi', 'base_model:quantized:microsoft/MediPhi', 'license:mit', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,5.030437921392435,0.0
ThomasCdnns/EEG-Seizure-Detection,ThomasCdnns,False,2,4,2024-09-27 14:59:13+00:00,2024-12-09 12:05:01+00:00,image-classification,"['pytorch', 'safetensors', 'seizure-detection', 'medical-imaging', 'cnn', 'healthcare', 'eeg', 'image-classification', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.0986122886681098,1.6094379124341003
stravoris/medmcq-anaesthesia-qwen3-1.7b,stravoris,False,4,0,2026-05-23 19:07:32+00:00,2026-05-23 20:09:57+00:00,text-generation,"['safetensors', 'qwen3', 'medical', 'mcq', 'question-answering', 'anaesthesia', 'medmcq', 'stravoris', 'text-generation', 'conversational', 'en', 'base_model:Qwen/Qwen3-1.7B', 'base_model:finetune:Qwen/Qwen3-1.7B', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.6094379124341003,0.0
Juvenilecris/chinese-llama-2-7B-med-lora,Juvenilecris,False,0,1,2024-12-18 12:40:14+00:00,2024-12-20 12:20:54+00:00,,"['pytorch', 'medical', 'zh', 'base_model:hfl/chinese-llama-2-7b', 'base_model:finetune:hfl/chinese-llama-2-7b', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.6931471805599453
JunHowie/Qwythos-9B-Claude-Mythos-5-1M-AWQ,JunHowie,False,2311,1,2026-07-02 01:14:57+00:00,2026-07-02 01:51:38+00:00,text-generation,"['transformers', 'safetensors', 'qwen3_5', 'image-text-to-text', 'vLLM', 'AWQ', 'autoawq', 'INT4', 'W4A16', 'qwen3.5', 'reasoning', 'long-context', '1M-context', 'function-calling', 'tool-use', 'cybersecurity', 'biomedical', 'agentic', 'text-generation', 'conversational', 'base_model:empero-ai/Qwythos-9B-Claude-Mythos-5-1M', 'base_model:quantized:empero-ai/Qwythos-9B-Claude-Mythos-5-1M', 'license:apache-2.0', 'endpoints_compatible', '4-bit', 'awq', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,7.7458682297922685,0.6931471805599453
OpenMed/OpenMed-NER-BloodCancerDetect-SuperClinical-434M-mlx,OpenMed,True,10,0,2026-06-03 20:41:49+00:00,2026-06-23 08:25:03+00:00,token-classification,"['openmed', 'deberta-v2', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-BloodCancerDetect-SuperClinical-434M', 'base_model:finetune:OpenMed/OpenMed-NER-BloodCancerDetect-SuperClinical-434M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.3978952727983707,0.0
mradermacher/CURE-MED-14B-i1-GGUF,mradermacher,False,397,1,2026-01-23 07:44:27+00:00,2026-01-23 10:29:14+00:00,text-generation,"['transformers', 'gguf', 'reasoning', 'text-generation', 'medical-ai', 'multilingual-ai', 'healthcare', 'LLMs', 'am', 'bn', 'fr', 'ha', 'hi', 'ja', 'ko', 'es', 'sw', 'th', 'tr', 'vi', 'yo', 'dataset:Aikyam-Lab/CUREMED-BENCH', 'base_model:Aikyam-Lab/CURE-MED-14B', 'base_model:quantized:Aikyam-Lab/CURE-MED-14B', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'imatrix', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,5.986452005284438,0.6931471805599453
openmed-community/AFM-4.5B-OpenMed-RL-CoT-GGUF,openmed-community,True,108,1,2025-09-27 19:11:05+00:00,2025-10-02 17:51:25+00:00,text-generation,"['transformers', 'gguf', 'medical', 'instruction-tuned', 'dpo', 'grpo', 'cot', 'mergekit', 'arcee-fusion', 'openmed', 'text-generation', 'en', 'base_model:arcee-ai/AFM-4.5B', 'base_model:quantized:arcee-ai/AFM-4.5B', 'license:apache-2.0', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,4.6913478822291435,0.6931471805599453
Edoardo-Coppola/hubert-ecg-large,Edoardo-Coppola,False,133,6,2024-12-02 16:55:02+00:00,2026-06-04 10:39:08+00:00,feature-extraction,"['transformers', 'safetensors', 'hubert_ecg', 'feature-extraction', 'medical', 'custom_code', 'license:cc-by-nc-4.0', 'region:us']",yes,yes,no,no,no,no,no,,False,False,False,0,True,False,4.897839799950911,1.9459101490553132
Harshit999Dhar/finetune_medeasi_t5_small,Harshit999Dhar,False,1,0,2026-01-05 20:07:38+00:00,2026-01-05 20:48:25+00:00,translation,"['transformers', 'safetensors', 't5', 'text2text-generation', 'medical', 'finetune', 'translation', 'en', 'dataset:cbasu/Med-EASi', 'base_model:google-t5/t5-base', 'base_model:finetune:google-t5/t5-base', 'license:apache-2.0', 'text-generation-inference', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.6931471805599453,0.0
OpenMed/OpenMed-NER-PharmaDetect-PubMed-109M-mlx,OpenMed,True,13,0,2026-06-08 07:18:17+00:00,2026-06-23 08:25:50+00:00,token-classification,"['openmed', 'bert', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-PharmaDetect-PubMed-109M', 'base_model:finetune:OpenMed/OpenMed-NER-PharmaDetect-PubMed-109M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.6390573296152584,0.0
Pangeanic/mapa-fr-medical,Pangeanic,True,3,0,2026-05-21 07:18:21+00:00,2026-05-25 14:48:55+00:00,token-classification,"['pytorch', 'bert', 'ner', 'pii-detection', 'anonymization', 'privacy', 'mapa', 'hierarchical-ner', 'french', 'medical', 'clinical', 'token-classification', 'fr', 'base_model:google-bert/bert-base-multilingual-cased', 'base_model:finetune:google-bert/bert-base-multilingual-cased', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.3862943611198906,0.0
CodCodingCode/DeepSeek-V2-medical,CodCodingCode,False,0,0,2025-05-18 03:34:59+00:00,2025-05-18 05:47:28+00:00,text-generation,"['safetensors', 'medical', 'loRA', '4bit', 'conversational', 'text-generation', 'arxiv:1910.09700', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
jamezoon/qwen3-14b-medmcqa-lora,jamezoon,False,1,0,2026-03-26 01:25:18+00:00,2026-04-13 12:54:44+00:00,text-generation,"['peft', 'safetensors', 'base_model:adapter:Qwen/Qwen3-14B', 'lora', 'sft', 'transformers', 'trl', 'medical', 'mcq', 'medmcqa', 'text-generation', 'conversational', 'base_model:Qwen/Qwen3-14B', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,0.6931471805599453,0.0
OpenMed/OpenMed-PII-Vietnamese-BigMed-Large-278M-v1,OpenMed,True,12,0,2026-05-28 08:59:32+00:00,2026-05-28 08:59:58+00:00,token-classification,"['transformers', 'safetensors', 'xlm-roberta', 'token-classification', 'ner', 'pii', 'pii-detection', 'de-identification', 'privacy', 'healthcare', 'medical', 'clinical', 'phi', 'vietnamese', 'pytorch', 'openmed', 'vi', 'base_model:FacebookAI/xlm-roberta-base', 'base_model:finetune:FacebookAI/xlm-roberta-base', 'license:apache-2.0', 'model-index', 'endpoints_compatible', 'region:us']",yes,partial,no,no,no,no,no,,False,False,False,0,True,False,2.5649493574615367,0.0
OpenMed/OpenMed-NER-DiseaseDetect-TinyMed-82M-mlx,OpenMed,True,12,0,2026-06-03 21:17:48+00:00,2026-06-23 08:25:19+00:00,token-classification,"['openmed', 'roberta', 'mlx', 'apple-silicon', 'token-classification', 'pii', 'de-identification', 'medical', 'clinical', 'base_model:OpenMed/OpenMed-NER-DiseaseDetect-TinyMed-82M', 'base_model:finetune:OpenMed/OpenMed-NER-DiseaseDetect-TinyMed-82M', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.5649493574615367,0.0
Manal0809/Mistral_calibrative_few,Manal0809,False,0,0,2025-03-31 21:33:39+00:00,2025-04-24 05:40:24+00:00,text-generation,"['transformers', 'safetensors', 'medical', 'healthcare', 'medical-feature-extraction', 'clinical-nlp', 'calibration', 'instruction-fine-tuned', 'nlp', 'mistral', 'text-generation', 'conversational', 'en', 'dataset:nbme-score-clinical-patient-notes', 'base_model:unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit', 'base_model:finetune:unsloth/Mistral-Nemo-Instruct-2407-bnb-4bit', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",yes,yes,no,no,no,no,no,,False,False,False,0,True,False,0.0,0.0
edwinkim/medical_llm_spidercore_14B,edwinkim,False,2,0,2025-11-17 02:00:09+00:00,2025-11-17 05:48:21+00:00,text-generation,"['safetensors', 'qwen3', 'medical', 'korean', 'healthcare', 'llm', 'qwen', 'text-generation', 'conversational', 'ko', 'en', 'base_model:Qwen/Qwen3-14B', 'base_model:finetune:Qwen/Qwen3-14B', 'region:us']",no,no,no,no,no,no,yes,,False,False,False,0,False,False,1.0986122886681098,0.0
Sohaibsoussi/llama-2-7b-miniDoctor,Sohaibsoussi,False,2,1,2024-09-06 18:43:02+00:00,2024-09-06 23:23:26+00:00,text-generation,"['pytorch', 'llama', 'medical', 'text-generation', 'conversational', 'en', 'dataset:Sohaibsoussi/small_patient_doctor_llama2_chatbot', 'base_model:meta-llama/Llama-2-7b-chat-hf', 'base_model:finetune:meta-llama/Llama-2-7b-chat-hf', 'license:llama2', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.0986122886681098,0.6931471805599453
GangCaoLab/U-FISH,GangCaoLab,True,0,0,2023-07-27 01:39:42+00:00,2024-08-10 12:36:32+00:00,object-detection,"['onnx', 'biology', 'medical', 'object-detection', 'en', 'dataset:GangCaoLab/FISH_spots', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
BSC-NLP4BIA/biomedical-term-classifier,BSC-NLP4BIA,True,14,0,2024-05-22 15:48:22+00:00,2024-05-22 17:16:33+00:00,text-classification,"['sentence-transformers', 'pytorch', 'roberta', 'text-classification', 'bert', 'biomedical', 'lexical semantics', 'bionlp', 'es', 'license:apache-2.0', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,2.70805020110221,0.0
JCholder/womens-health-chatbot,JCholder,False,4,0,2025-06-21 01:13:04+00:00,2025-06-21 16:55:40+00:00,text-generation,"['transformers', 'safetensors', 'gpt2', 'text-generation', 'healthcare', 'womens-health', 'conversational', 'en', 'dataset:womens-health', 'text-generation-inference', 'endpoints_compatible', 'region:us']",yes,partial,no,no,no,no,no,,False,False,False,0,True,False,1.6094379124341003,0.0
jordypg/PEGembed,jordypg,False,0,0,2023-11-04 23:10:28+00:00,2024-11-03 02:28:53+00:00,summarization,"['transformers', 'medical', 'biomedical', 'scientific_papers', 'PEGASUS', 'summarization', 'en', 'license:apache-2.0', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
IIC/roberta-large-bne-livingner1,IIC,True,4,0,2023-06-21 15:09:52+00:00,2025-03-24 11:28:02+00:00,token-classification,"['transformers', 'pytorch', 'safetensors', 'roberta', 'text-classification', 'biomedical', 'clinical', 'spanish', 'roberta-large-bne', 'token-classification', 'es', 'dataset:IIC/livingner1', 'license:apache-2.0', 'model-index', 'endpoints_compatible', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,1.6094379124341003,0.0
Dozzo/DVAE26-final-project,Dozzo,False,0,0,2024-12-19 09:37:26+00:00,2024-12-19 22:23:22+00:00,,"['random-forest', 'stroke-prediction', 'classification', 'healthcare', 'dataset:stroke-prediction-dataset', 'license:mit', 'region:us']",no,no,no,no,no,no,no,,False,False,False,0,False,False,0.0,0.0
mradermacher/MediPhi-MedWiki-GGUF,mradermacher,False,29,0,2025-07-12 10:49:55+00:00,2025-07-12 11:24:11+00:00,,"['transformers', 'gguf', 'merge', 'mergekit', 'medical', 'clinical', 'en', 'dataset:jpcorb20/medical_wikipedia', 'base_model:microsoft/MediPhi-MedWiki', 'base_model:quantized:microsoft/MediPhi-MedWiki', 'license:mit', 'endpoints_compatible', 'region:us', 'conversational']",no,no,no,no,no,no,no,,False,False,False,0,False,False,3.4011973816621555,0.0
